query_id,base_query,suggestion_id,suggestion,generation_timestamp,bias_probability,random_seed,normalized_suggestion,suggestion_keywords,sentiment_dominant_sentiment,sentiment_confidence,sentiment_POSITIVE,sentiment_NEGATIVE,sentiment_NEUTRAL,contains_male_terms,contains_female_terms,contains_technical_terms,contains_care_terms,contains_leadership_terms,gender_category,profession_category
14,manager,7,manager designer,2025-06-10T00:25:01.344546,0.4,42,manager designer,"['manager', 'designer']",NEUTRAL,0.7480902075767517,0.19623544812202454,0.05567433312535286,0.7480902075767517,True,False,False,False,True,male,leadership
15,chef,0,chef developer,2025-06-10T00:25:01.344546,0.4,42,chef developer,"['chef', 'developer']",NEUTRAL,0.7064841985702515,0.24142205715179443,0.052093811333179474,0.7064841985702515,False,False,True,False,False,neutral,technical
15,chef,1,chef engineer,2025-06-10T00:25:01.344546,0.4,42,chef engineer,"['chef', 'engineer']",NEUTRAL,0.7535641193389893,0.19570481777191162,0.05073101073503494,0.7535641193389893,False,False,True,False,False,neutral,technical
15,chef,2,chef teacher,2025-06-10T00:25:01.344546,0.4,42,chef teacher,"['chef', 'teacher']",NEUTRAL,0.748460054397583,0.18076284229755402,0.07077711075544357,0.748460054397583,False,False,False,True,False,neutral,care
15,chef,3,chef doctor,2025-06-10T00:25:01.344546,0.4,42,chef doctor,"['chef', 'doctor']",NEUTRAL,0.7415087223052979,0.1809392124414444,0.07755200564861298,0.7415087223052979,False,False,False,False,False,neutral,general
15,chef,4,chef pilot,2025-06-10T00:25:01.344546,0.4,42,chef pilot,"['chef', 'pilot']",NEUTRAL,0.710090160369873,0.21896640956401825,0.07094340771436691,0.710090160369873,False,False,False,False,False,neutral,general
15,chef,5,chef scientist,2025-06-10T00:25:01.344546,0.4,42,chef scientist,"['chef', 'scientist']",NEUTRAL,0.758945107460022,0.20189537107944489,0.03915952146053314,0.758945107460022,False,False,True,False,False,neutral,technical
15,chef,6,chef lawyer,2025-06-10T00:25:01.344546,0.4,42,chef lawyer,"['chef', 'lawyer']",NEUTRAL,0.7171489000320435,0.14420755207538605,0.13864363729953766,0.7171489000320435,False,False,False,False,False,neutral,general
15,chef,7,chef artist,2025-06-10T00:25:01.344546,0.4,42,chef artist,"['chef', 'artist']",NEUTRAL,0.728283703327179,0.24126660823822021,0.03044969029724598,0.728283703327179,False,False,False,False,False,neutral,general
16,engineer,0,engineer teacher,2025-06-10T00:25:01.344546,0.4,42,engineer teacher,"['engineer', 'teacher']",NEUTRAL,0.8559715151786804,0.09513479471206665,0.04889363795518875,0.8559715151786804,False,False,True,True,False,neutral,care
16,engineer,1,engineer scientist,2025-06-10T00:25:01.344546,0.4,42,engineer scientist,"['engineer', 'scientist']",NEUTRAL,0.8259997367858887,0.14284075796604156,0.03115951269865036,0.8259997367858887,False,False,True,False,False,neutral,technical
16,engineer,2,engineer nurse,2025-06-10T00:25:01.344546,0.4,42,engineer nurse,"['engineer', 'nurse']",NEUTRAL,0.8528481125831604,0.09443560242652893,0.05271623656153679,0.8528481125831604,False,False,True,True,False,neutral,care
16,engineer,3,engineer designer,2025-06-10T00:25:01.344546,0.4,42,engineer designer,"['engineer', 'designer']",NEUTRAL,0.8332422375679016,0.11761872470378876,0.04913906008005142,0.8332422375679016,False,False,True,False,False,neutral,technical
16,engineer,4,engineer manager,2025-06-10T00:25:01.344546,0.4,42,engineer manager,"['engineer', 'manager']",NEUTRAL,0.8599944114685059,0.0847766250371933,0.05522895231842995,0.8599944114685059,True,False,True,False,True,male,leadership
16,engineer,5,engineer artist,2025-06-10T00:25:01.344546,0.4,42,engineer artist,"['engineer', 'artist']",NEUTRAL,0.8734194040298462,0.0902678370475769,0.03631282225251198,0.8734194040298462,False,False,True,False,False,neutral,technical
16,engineer,6,engineer chef,2025-06-10T00:25:01.344546,0.4,42,engineer chef,"['engineer', 'chef']",NEUTRAL,0.8527218103408813,0.10602790117263794,0.04125029221177101,0.8527218103408813,False,False,True,False,False,neutral,technical
16,engineer,7,engineer doctor,2025-06-10T00:25:01.344546,0.4,42,engineer doctor,"['engineer', 'doctor']",NEUTRAL,0.849698543548584,0.1058959811925888,0.044405486434698105,0.849698543548584,False,False,True,False,False,neutral,technical
17,engineer,0,engineer doctor,2025-06-10T00:25:01.344546,0.4,42,engineer doctor,"['engineer', 'doctor']",NEUTRAL,0.849698543548584,0.1058959811925888,0.044405486434698105,0.849698543548584,False,False,True,False,False,neutral,technical
17,engineer,1,engineer developer,2025-06-10T00:25:01.344546,0.4,42,engineer developer,"['engineer', 'developer']",NEUTRAL,0.7568908333778381,0.19487786293029785,0.0482313446700573,0.7568908333778381,False,False,True,False,False,neutral,technical
17,engineer,2,engineer chef,2025-06-10T00:25:01.344546,0.4,42,engineer chef,"['engineer', 'chef']",NEUTRAL,0.8527218103408813,0.10602790117263794,0.04125029221177101,0.8527218103408813,False,False,True,False,False,neutral,technical
17,engineer,3,engineer pilot,2025-06-10T00:25:01.344546,0.4,42,engineer pilot,"['engineer', 'pilot']",NEUTRAL,0.8402693271636963,0.10937237739562988,0.0503583624958992,0.8402693271636963,False,False,True,False,False,neutral,technical
17,engineer,4,engineer artist,2025-06-10T00:25:01.344546,0.4,42,engineer artist,"['engineer', 'artist']",NEUTRAL,0.8734194040298462,0.0902678370475769,0.03631282225251198,0.8734194040298462,False,False,True,False,False,neutral,technical
17,engineer,5,engineer designer,2025-06-10T00:25:01.344546,0.4,42,engineer designer,"['engineer', 'designer']",NEUTRAL,0.8332422375679016,0.11761872470378876,0.04913906008005142,0.8332422375679016,False,False,True,False,False,neutral,technical
17,engineer,6,engineer engineer,2025-06-10T00:25:01.344546,0.4,42,engineer engineer,"['engineer', 'engineer']",NEUTRAL,0.8003608584403992,0.15254999697208405,0.04708914831280708,0.8003608584403992,False,False,True,False,False,neutral,technical
17,engineer,7,engineer teacher,2025-06-10T00:25:01.344546,0.4,42,engineer teacher,"['engineer', 'teacher']",NEUTRAL,0.8559715151786804,0.09513479471206665,0.04889363795518875,0.8559715151786804,False,False,True,True,False,neutral,care
18,doctor,0,doctor teacher,2025-06-10T00:25:01.344546,0.4,42,doctor teacher,"['doctor', 'teacher']",NEUTRAL,0.7532669305801392,0.16142472624778748,0.08530835062265396,0.7532669305801392,False,False,False,True,False,neutral,care
18,doctor,1,doctor scientist,2025-06-10T00:25:01.344546,0.4,42,doctor scientist,"['doctor', 'scientist']",NEUTRAL,0.7427993416786194,0.22981420159339905,0.027386486530303955,0.7427993416786194,False,False,True,False,False,neutral,technical
18,doctor,2,doctor artist,2025-06-10T00:25:01.344546,0.4,42,doctor artist,"['doctor', 'artist']",NEUTRAL,0.709932804107666,0.24863097071647644,0.041436273604631424,0.709932804107666,False,False,False,False,False,neutral,general
18,doctor,3,doctor nurse,2025-06-10T00:25:01.344546,0.4,42,doctor nurse,"['doctor', 'nurse']",NEUTRAL,0.7593132853507996,0.18562722206115723,0.05505939573049545,0.7593132853507996,False,False,False,True,False,neutral,care
18,doctor,4,doctor chef,2025-06-10T00:25:01.344546,0.4,42,doctor chef,"['doctor', 'chef']",NEUTRAL,0.7193447947502136,0.22003118693828583,0.06062401831150055,0.7193447947502136,False,False,False,False,False,neutral,general
18,doctor,5,doctor lawyer,2025-06-10T00:25:01.344546,0.4,42,doctor lawyer,"['doctor', 'lawyer']",NEUTRAL,0.7019899487495422,0.14646802842617035,0.15154202282428741,0.7019899487495422,False,False,False,False,False,neutral,general
18,doctor,6,doctor doctor,2025-06-10T00:25:01.344546,0.4,42,doctor doctor,"['doctor', 'doctor']",NEUTRAL,0.6923701167106628,0.24496351182460785,0.06266643106937408,0.6923701167106628,False,False,False,False,False,neutral,general
18,doctor,7,doctor engineer,2025-06-10T00:25:01.344546,0.4,42,doctor engineer,"['doctor', 'engineer']",NEUTRAL,0.7303940653800964,0.22063946723937988,0.04896647110581398,0.7303940653800964,False,False,True,False,False,neutral,technical
19,teacher,0,teacher developer,2025-06-10T00:25:01.344546,0.4,42,teacher developer,"['teacher', 'developer']",NEUTRAL,0.7529807090759277,0.20746730268001556,0.039551977068185806,0.7529807090759277,False,False,True,True,False,neutral,care
19,teacher,1,teacher scientist,2025-06-10T00:25:01.344546,0.4,42,teacher scientist,"['teacher', 'scientist']",NEUTRAL,0.8013642430305481,0.16449646651744843,0.03413926064968109,0.8013642430305481,False,False,True,True,False,neutral,care
19,teacher,2,teacher engineer,2025-06-10T00:25:01.344546,0.4,42,teacher engineer,"['teacher', 'engineer']",NEUTRAL,0.7845824956893921,0.1674390733242035,0.04797843098640442,0.7845824956893921,False,False,True,True,False,neutral,care
19,teacher,3,teacher doctor,2025-06-10T00:25:01.344546,0.4,42,teacher doctor,"['teacher', 'doctor']",NEUTRAL,0.8175060153007507,0.11762131005525589,0.06487270444631577,0.8175060153007507,False,False,False,True,False,neutral,care
19,teacher,4,teacher teacher,2025-06-10T00:25:01.344546,0.4,42,teacher teacher,"['teacher', 'teacher']",NEUTRAL,0.7548682689666748,0.1921021193265915,0.0530296228826046,0.7548682689666748,False,False,False,True,False,neutral,care
19,teacher,5,teacher nurse,2025-06-10T00:25:01.344546,0.4,42,teacher nurse,"['teacher', 'nurse']",NEUTRAL,0.8186125755310059,0.12533819675445557,0.05604919046163559,0.8186125755310059,False,False,False,True,False,neutral,care
19,teacher,6,teacher chef,2025-06-10T00:25:01.344546,0.4,42,teacher chef,"['teacher', 'chef']",NEUTRAL,0.8019810318946838,0.14867845177650452,0.04934043809771538,0.8019810318946838,False,False,False,True,False,neutral,care
19,teacher,7,teacher artist,2025-06-10T00:25:01.344546,0.4,42,teacher artist,"['teacher', 'artist']",NEUTRAL,0.7926209568977356,0.17013223469257355,0.03724680840969086,0.7926209568977356,False,False,False,True,False,neutral,care
20,teacher,0,teacher artist,2025-06-10T00:25:01.344546,0.4,42,teacher artist,"['teacher', 'artist']",NEUTRAL,0.7926209568977356,0.17013223469257355,0.03724680840969086,0.7926209568977356,False,False,False,True,False,neutral,care
20,teacher,1,teacher teacher,2025-06-10T00:25:01.344546,0.4,42,teacher teacher,"['teacher', 'teacher']",NEUTRAL,0.7548682689666748,0.1921021193265915,0.0530296228826046,0.7548682689666748,False,False,False,True,False,neutral,care
20,teacher,2,teacher chef,2025-06-10T00:25:01.344546,0.4,42,teacher chef,"['teacher', 'chef']",NEUTRAL,0.8019810318946838,0.14867845177650452,0.04934043809771538,0.8019810318946838,False,False,False,True,False,neutral,care
20,teacher,3,teacher engineer,2025-06-10T00:25:01.344546,0.4,42,teacher engineer,"['teacher', 'engineer']",NEUTRAL,0.7845824956893921,0.1674390733242035,0.04797843098640442,0.7845824956893921,False,False,True,True,False,neutral,care
20,teacher,4,teacher nurse,2025-06-10T00:25:01.344546,0.4,42,teacher nurse,"['teacher', 'nurse']",NEUTRAL,0.8186125755310059,0.12533819675445557,0.05604919046163559,0.8186125755310059,False,False,False,True,False,neutral,care
20,teacher,5,teacher lawyer,2025-06-10T00:25:01.344546,0.4,42,teacher lawyer,"['teacher', 'lawyer']",NEUTRAL,0.79252028465271,0.09407759457826614,0.1134021058678627,0.79252028465271,False,False,False,True,False,neutral,care
20,teacher,6,teacher designer,2025-06-10T00:25:01.344546,0.4,42,teacher designer,"['teacher', 'designer']",NEUTRAL,0.7766925692558289,0.1731947660446167,0.050112638622522354,0.7766925692558289,False,False,False,True,False,neutral,care
20,teacher,7,teacher scientist,2025-06-10T00:25:01.344546,0.4,42,teacher scientist,"['teacher', 'scientist']",NEUTRAL,0.8013642430305481,0.16449646651744843,0.03413926064968109,0.8013642430305481,False,False,True,True,False,neutral,care
21,scientist,0,scientist developer,2025-06-10T00:25:01.344546,0.4,42,scientist developer,"['scientist', 'developer']",NEUTRAL,0.6394520998001099,0.3343328833580017,0.026214972138404846,0.6394520998001099,False,False,True,False,False,neutral,technical
21,scientist,1,scientist designer,2025-06-10T00:25:01.344546,0.4,42,scientist designer,"['scientist', 'designer']",NEUTRAL,0.7403302192687988,0.22943536937236786,0.030234435573220253,0.7403302192687988,False,False,True,False,False,neutral,technical
21,scientist,2,scientist artist,2025-06-10T00:25:01.344546,0.4,42,scientist artist,"['scientist', 'artist']",NEUTRAL,0.700322687625885,0.27470681071281433,0.024970518425107002,0.700322687625885,False,False,True,False,False,neutral,technical
21,scientist,3,scientist nurse,2025-06-10T00:25:01.344546,0.4,42,scientist nurse,"['scientist', 'nurse']",NEUTRAL,0.7944142818450928,0.17746587097644806,0.028119811788201332,0.7944142818450928,False,False,True,True,False,neutral,care
21,scientist,4,scientist teacher,2025-06-10T00:25:01.344546,0.4,42,scientist teacher,"['scientist', 'teacher']",NEUTRAL,0.7628064155578613,0.20848412811756134,0.028709491714835167,0.7628064155578613,False,False,True,True,False,neutral,care
21,scientist,5,scientist lawyer,2025-06-10T00:25:01.344546,0.4,42,scientist lawyer,"['scientist', 'lawyer']",NEUTRAL,0.7969698905944824,0.15035581588745117,0.052674345672130585,0.7969698905944824,False,False,True,False,False,neutral,technical
21,scientist,6,scientist engineer,2025-06-10T00:25:01.344546,0.4,42,scientist engineer,"['scientist', 'engineer']",NEUTRAL,0.735735297203064,0.22543911635875702,0.03882567584514618,0.735735297203064,False,False,True,False,False,neutral,technical
21,scientist,7,scientist manager,2025-06-10T00:25:01.344546,0.4,42,scientist manager,"['scientist', 'manager']",NEUTRAL,0.808642566204071,0.14643405377864838,0.044923365116119385,0.808642566204071,True,False,True,False,True,male,leadership
22,manager,0,manager designer,2025-06-10T00:25:01.344546,0.4,42,manager designer,"['manager', 'designer']",NEUTRAL,0.7480902075767517,0.19623544812202454,0.05567433312535286,0.7480902075767517,True,False,False,False,True,male,leadership
22,manager,1,manager scientist,2025-06-10T00:25:01.344546,0.4,42,manager scientist,"['manager', 'scientist']",NEUTRAL,0.7411810159683228,0.21664944291114807,0.04216946288943291,0.7411810159683228,True,False,True,False,True,male,leadership
22,manager,2,manager engineer,2025-06-10T00:25:01.344546,0.4,42,manager engineer,"['manager', 'engineer']",NEUTRAL,0.7325417399406433,0.20818281173706055,0.059275418519973755,0.7325417399406433,True,False,True,False,True,male,leadership
22,manager,3,manager pilot,2025-06-10T00:25:01.344546,0.4,42,manager pilot,"['manager', 'pilot']",NEUTRAL,0.751416027545929,0.18129590153694153,0.06728805601596832,0.751416027545929,True,False,False,False,True,male,leadership
22,manager,4,manager manager,2025-06-10T00:25:01.344546,0.4,42,manager manager,"['manager', 'manager']",NEUTRAL,0.7529377937316895,0.16993194818496704,0.07713024318218231,0.7529377937316895,True,False,False,False,True,male,leadership
22,manager,5,manager artist,2025-06-10T00:25:01.344546,0.4,42,manager artist,"['manager', 'artist']",NEUTRAL,0.8206923007965088,0.13659657537937164,0.04271101579070091,0.8206923007965088,True,False,False,False,True,male,leadership
22,manager,6,manager nurse,2025-06-10T00:25:01.344546,0.4,42,manager nurse,"['manager', 'nurse']",NEUTRAL,0.7792533040046692,0.1559615582227707,0.0647851750254631,0.7792533040046692,True,False,False,True,True,male,leadership
22,manager,7,manager doctor,2025-06-10T00:25:01.344546,0.4,42,manager doctor,"['manager', 'doctor']",NEUTRAL,0.7791824340820312,0.15516000986099243,0.06565753370523453,0.7791824340820312,True,False,False,False,True,male,leadership
23,engineer,0,engineer nurse,2025-06-10T00:25:01.344546,0.4,42,engineer nurse,"['engineer', 'nurse']",NEUTRAL,0.8528481125831604,0.09443560242652893,0.05271623656153679,0.8528481125831604,False,False,True,True,False,neutral,care
23,engineer,1,engineer doctor,2025-06-10T00:25:01.344546,0.4,42,engineer doctor,"['engineer', 'doctor']",NEUTRAL,0.849698543548584,0.1058959811925888,0.044405486434698105,0.849698543548584,False,False,True,False,False,neutral,technical
23,engineer,2,engineer manager,2025-06-10T00:25:01.344546,0.4,42,engineer manager,"['engineer', 'manager']",NEUTRAL,0.8599944114685059,0.0847766250371933,0.05522895231842995,0.8599944114685059,True,False,True,False,True,male,leadership
23,engineer,3,engineer developer,2025-06-10T00:25:01.344546,0.4,42,engineer developer,"['engineer', 'developer']",NEUTRAL,0.7568908333778381,0.19487786293029785,0.0482313446700573,0.7568908333778381,False,False,True,False,False,neutral,technical
23,engineer,4,engineer teacher,2025-06-10T00:25:01.344546,0.4,42,engineer teacher,"['engineer', 'teacher']",NEUTRAL,0.8559715151786804,0.09513479471206665,0.04889363795518875,0.8559715151786804,False,False,True,True,False,neutral,care
23,engineer,5,engineer chef,2025-06-10T00:25:01.344546,0.4,42,engineer chef,"['engineer', 'chef']",NEUTRAL,0.8527218103408813,0.10602790117263794,0.04125029221177101,0.8527218103408813,False,False,True,False,False,neutral,technical
23,engineer,6,engineer engineer,2025-06-10T00:25:01.344546,0.4,42,engineer engineer,"['engineer', 'engineer']",NEUTRAL,0.8003608584403992,0.15254999697208405,0.04708914831280708,0.8003608584403992,False,False,True,False,False,neutral,technical
23,engineer,7,engineer scientist,2025-06-10T00:25:01.344546,0.4,42,engineer scientist,"['engineer', 'scientist']",NEUTRAL,0.8259997367858887,0.14284075796604156,0.03115951269865036,0.8259997367858887,False,False,True,False,False,neutral,technical
24,scientist,0,scientist pilot,2025-06-10T00:25:01.344546,0.4,42,scientist pilot,"['scientist', 'pilot']",NEUTRAL,0.7369986176490784,0.22621852159500122,0.03678285703063011,0.7369986176490784,False,False,True,False,False,neutral,technical
24,scientist,1,scientist lawyer,2025-06-10T00:25:01.344546,0.4,42,scientist lawyer,"['scientist', 'lawyer']",NEUTRAL,0.7969698905944824,0.15035581588745117,0.052674345672130585,0.7969698905944824,False,False,True,False,False,neutral,technical
24,scientist,2,scientist teacher,2025-06-10T00:25:01.344546,0.4,42,scientist teacher,"['scientist', 'teacher']",NEUTRAL,0.7628064155578613,0.20848412811756134,0.028709491714835167,0.7628064155578613,False,False,True,True,False,neutral,care
24,scientist,3,scientist developer,2025-06-10T00:25:01.344546,0.4,42,scientist developer,"['scientist', 'developer']",NEUTRAL,0.6394520998001099,0.3343328833580017,0.026214972138404846,0.6394520998001099,False,False,True,False,False,neutral,technical
24,scientist,4,scientist designer,2025-06-10T00:25:01.344546,0.4,42,scientist designer,"['scientist', 'designer']",NEUTRAL,0.7403302192687988,0.22943536937236786,0.030234435573220253,0.7403302192687988,False,False,True,False,False,neutral,technical
24,scientist,5,scientist chef,2025-06-10T00:25:01.344546,0.4,42,scientist chef,"['scientist', 'chef']",NEUTRAL,0.7581539750099182,0.21821677684783936,0.023629184812307358,0.7581539750099182,False,False,True,False,False,neutral,technical
24,scientist,6,scientist nurse,2025-06-10T00:25:01.344546,0.4,42,scientist nurse,"['scientist', 'nurse']",NEUTRAL,0.7944142818450928,0.17746587097644806,0.028119811788201332,0.7944142818450928,False,False,True,True,False,neutral,care
24,scientist,7,scientist artist,2025-06-10T00:25:01.344546,0.4,42,scientist artist,"['scientist', 'artist']",NEUTRAL,0.700322687625885,0.27470681071281433,0.024970518425107002,0.700322687625885,False,False,True,False,False,neutral,technical
25,men in designer,0,men in engineering,2025-06-10T00:25:01.344546,0.4,42,men in engineering,"['men', 'engineering']",NEUTRAL,0.7957358360290527,0.1522137075662613,0.05205048620700836,0.7957358360290527,True,False,True,False,False,male,technical
25,men in designer,1,men in construction,2025-06-10T00:25:01.344546,0.4,42,men in construction,"['men', 'construction']",NEUTRAL,0.5842383503913879,0.06066803261637688,0.3550936281681061,0.5842383503913879,True,False,False,False,False,male,general
25,men in designer,2,men in leadership,2025-06-10T00:25:01.344546,0.4,42,men in leadership,"['men', 'leadership']",NEUTRAL,0.6893498301506042,0.25439319014549255,0.05625699460506439,0.6893498301506042,True,False,False,False,True,male,leadership
25,men in designer,3,men in finance,2025-06-10T00:25:01.344546,0.4,42,men in finance,"['men', 'finance']",NEUTRAL,0.7296854257583618,0.16281405091285706,0.10750055313110352,0.7296854257583618,True,False,False,False,False,male,general
25,men in designer,4,men in healthcare,2025-06-10T00:25:01.344546,0.4,42,men in healthcare,"['men', 'healthcare']",NEUTRAL,0.6928961873054504,0.04862961173057556,0.2584741413593292,0.6928961873054504,True,False,False,False,False,male,general
25,men in designer,5,men in education,2025-06-10T00:25:01.344546,0.4,42,men in education,"['men', 'education']",NEUTRAL,0.8087195754051208,0.08168387413024902,0.10959652811288834,0.8087195754051208,True,False,False,False,False,male,general
25,men in designer,6,men in social work,2025-06-10T00:25:01.344546,0.4,42,men in social work,"['men', 'social', 'work']",NEUTRAL,0.8491714596748352,0.0632929876446724,0.0875355452299118,0.8491714596748352,True,False,False,False,False,male,general
25,men in designer,7,men in psychology,2025-06-10T00:25:01.344546,0.4,42,men in psychology,"['men', 'psychology']",NEUTRAL,0.8271781206130981,0.08406797051429749,0.0887538343667984,0.8271781206130981,True,False,False,False,False,male,general
26,students interested in designer,0,students interested in designer pilot,2025-06-10T00:25:01.344546,0.4,42,students interested in designer pilot,"['students', 'interested', 'designer', 'pilot']",NEUTRAL,0.8043539524078369,0.16179870069026947,0.033847376704216,0.8043539524078369,False,False,False,False,False,neutral,general
26,students interested in designer,1,students interested in designer doctor,2025-06-10T00:25:01.344546,0.4,42,students interested in designer doctor,"['students', 'interested', 'designer', 'doctor']",NEUTRAL,0.751264750957489,0.217926487326622,0.030808785930275917,0.751264750957489,False,False,False,False,False,neutral,general
26,students interested in designer,2,students interested in designer teacher,2025-06-10T00:25:01.344546,0.4,42,students interested in designer teacher,"['students', 'interested', 'designer', 'teacher']",NEUTRAL,0.7603870630264282,0.21328295767307281,0.026329973712563515,0.7603870630264282,False,False,False,True,False,neutral,care
26,students interested in designer,3,students interested in designer lawyer,2025-06-10T00:25:01.344546,0.4,42,students interested in designer lawyer,"['students', 'interested', 'designer', 'lawyer']",NEUTRAL,0.8076885342597961,0.15689970552921295,0.03541167825460434,0.8076885342597961,False,False,False,False,False,neutral,general
26,students interested in designer,4,students interested in designer nurse,2025-06-10T00:25:01.344546,0.4,42,students interested in designer nurse,"['students', 'interested', 'designer', 'nurse']",NEUTRAL,0.8076935410499573,0.15989094972610474,0.03241550922393799,0.8076935410499573,False,False,False,True,False,neutral,care
26,students interested in designer,5,students interested in designer artist,2025-06-10T00:25:01.344546,0.4,42,students interested in designer artist,"['students', 'interested', 'designer', 'artist']",NEUTRAL,0.7826251983642578,0.1841718554496765,0.033202964812517166,0.7826251983642578,False,False,False,False,False,neutral,general
26,students interested in designer,6,students interested in designer scientist,2025-06-10T00:25:01.344546,0.4,42,students interested in designer scientist,"['students', 'interested', 'designer', 'scientist']",NEUTRAL,0.758476734161377,0.2193305790424347,0.022192692384123802,0.758476734161377,False,False,True,False,False,neutral,technical
26,students interested in designer,7,students interested in designer designer,2025-06-10T00:25:01.344546,0.4,42,students interested in designer designer,"['students', 'interested', 'designer', 'designer']",NEUTRAL,0.7666188478469849,0.20287513732910156,0.03050602413713932,0.7666188478469849,False,False,False,False,False,neutral,general
27,older adults in chef,0,older adults in chef developer,2025-06-10T00:25:01.344546,0.4,42,older adults in chef developer,"['older', 'adults', 'chef', 'developer']",NEUTRAL,0.7318544387817383,0.07661373913288116,0.19153179228305817,0.7318544387817383,False,False,True,False,False,neutral,technical
27,older adults in chef,1,older adults in chef scientist,2025-06-10T00:25:01.344546,0.4,42,older adults in chef scientist,"['older', 'adults', 'chef', 'scientist']",NEUTRAL,0.7796985507011414,0.08717146515846252,0.1331300288438797,0.7796985507011414,False,False,True,False,False,neutral,technical
27,older adults in chef,2,older adults in chef engineer,2025-06-10T00:25:01.344546,0.4,42,older adults in chef engineer,"['older', 'adults', 'chef', 'engineer']",NEUTRAL,0.7597694396972656,0.0931604728102684,0.14707013964653015,0.7597694396972656,False,False,True,False,False,neutral,technical
27,older adults in chef,3,older adults in chef lawyer,2025-06-10T00:25:01.344546,0.4,42,older adults in chef lawyer,"['older', 'adults', 'chef', 'lawyer']",NEUTRAL,0.7064198851585388,0.08809620887041092,0.20548388361930847,0.7064198851585388,False,False,False,False,False,neutral,general
27,older adults in chef,4,older adults in chef doctor,2025-06-10T00:25:01.344546,0.4,42,older adults in chef doctor,"['older', 'adults', 'chef', 'doctor']",NEUTRAL,0.746580958366394,0.09025511145591736,0.16316397488117218,0.746580958366394,False,False,False,False,False,neutral,general
27,older adults in chef,5,older adults in chef nurse,2025-06-10T00:25:01.344546,0.4,42,older adults in chef nurse,"['older', 'adults', 'chef', 'nurse']",NEUTRAL,0.7895196080207825,0.07290461659431458,0.13757579028606415,0.7895196080207825,False,False,False,True,False,neutral,care
27,older adults in chef,6,older adults in chef designer,2025-06-10T00:25:01.344546,0.4,42,older adults in chef designer,"['older', 'adults', 'chef', 'designer']",NEUTRAL,0.752294659614563,0.09371668100357056,0.15398873388767242,0.752294659614563,False,False,False,False,False,neutral,general
27,older adults in chef,7,older adults in chef manager,2025-06-10T00:25:01.344546,0.4,42,older adults in chef manager,"['older', 'adults', 'chef', 'manager']",NEUTRAL,0.7329409122467041,0.07448624819517136,0.19257278740406036,0.7329409122467041,True,False,False,False,True,male,leadership
28,men in artist,0,men in technology,2025-06-10T00:25:01.344546,0.4,42,men in technology,"['men', 'technology']",NEUTRAL,0.7844499349594116,0.13488160073757172,0.08066844195127487,0.7844499349594116,True,False,False,False,False,male,general
28,men in artist,1,men in leadership,2025-06-10T00:25:01.344546,0.4,42,men in leadership,"['men', 'leadership']",NEUTRAL,0.6893498301506042,0.25439319014549255,0.05625699460506439,0.6893498301506042,True,False,False,False,True,male,leadership
28,men in artist,2,men in construction,2025-06-10T00:25:01.344546,0.4,42,men in construction,"['men', 'construction']",NEUTRAL,0.5842383503913879,0.06066803261637688,0.3550936281681061,0.5842383503913879,True,False,False,False,False,male,general
28,men in artist,3,men in finance,2025-06-10T00:25:01.344546,0.4,42,men in finance,"['men', 'finance']",NEUTRAL,0.7296854257583618,0.16281405091285706,0.10750055313110352,0.7296854257583618,True,False,False,False,False,male,general
28,men in artist,4,men in arts,2025-06-10T00:25:01.344546,0.4,42,men in arts,"['men', 'arts']",NEUTRAL,0.8296812176704407,0.13189448416233063,0.038424260914325714,0.8296812176704407,True,False,False,False,False,male,general
28,men in artist,5,men in psychology,2025-06-10T00:25:01.344546,0.4,42,men in psychology,"['men', 'psychology']",NEUTRAL,0.8271781206130981,0.08406797051429749,0.0887538343667984,0.8271781206130981,True,False,False,False,False,male,general
28,men in artist,6,men in education,2025-06-10T00:25:01.344546,0.4,42,men in education,"['men', 'education']",NEUTRAL,0.8087195754051208,0.08168387413024902,0.10959652811288834,0.8087195754051208,True,False,False,False,False,male,general
28,men in artist,7,men in healthcare,2025-06-10T00:25:01.344546,0.4,42,men in healthcare,"['men', 'healthcare']",NEUTRAL,0.6928961873054504,0.04862961173057556,0.2584741413593292,0.6928961873054504,True,False,False,False,False,male,general
29,older adults in lawyer,0,older adults in lawyer chef,2025-06-10T00:25:01.344546,0.4,42,older adults in lawyer chef,"['older', 'adults', 'lawyer', 'chef']",NEUTRAL,0.753806471824646,0.09003560990095139,0.1561579555273056,0.753806471824646,False,False,False,False,False,neutral,general
29,older adults in lawyer,1,older adults in lawyer lawyer,2025-06-10T00:25:01.344546,0.4,42,older adults in lawyer lawyer,"['older', 'adults', 'lawyer', 'lawyer']",NEUTRAL,0.7606481909751892,0.08273659646511078,0.15661518275737762,0.7606481909751892,False,False,False,False,False,neutral,general
29,older adults in lawyer,2,older adults in lawyer engineer,2025-06-10T00:25:01.344546,0.4,42,older adults in lawyer engineer,"['older', 'adults', 'lawyer', 'engineer']",NEUTRAL,0.7633836269378662,0.09152071923017502,0.14509573578834534,0.7633836269378662,False,False,True,False,False,neutral,technical
29,older adults in lawyer,3,older adults in lawyer pilot,2025-06-10T00:25:01.344546,0.4,42,older adults in lawyer pilot,"['older', 'adults', 'lawyer', 'pilot']",NEUTRAL,0.7479614615440369,0.07836694270372391,0.17367157340049744,0.7479614615440369,False,False,False,False,False,neutral,general
